Partido,Nivel de Gobierno,Profesion Clasificada,N Candidatos,Total Candidatos del Nivel,% del total
Somos Perú,MUNICIPAL PROVINCIAL,HISTORIA,1,1522,0.07
Somos Perú,MUNICIPAL PROVINCIAL,PODOLOGIA,1,1522,0.07
Somos Perú,MUNICIPAL PROVINCIAL,QUIMICA,1,1522,0.07
Somos Perú,MUNICIPAL PROVINCIAL,TOPOGRAFIA,1,1522,0.07
Somos Perú,REGIONAL,INGENIERIA,63,327,19.27
Somos Perú,REGIONAL,EDUCACION,56,327,17.13
Somos Perú,REGIONAL,DERECHO,43,327,13.15
Somos Perú,REGIONAL,ADMINISTRACION,32,327,9.79
Somos Perú,REGIONAL,CONTABILIDAD,30,327,9.17
Somos Perú,REGIONAL,CIENCIAS POLITICAS,17,327,5.2
Somos Perú,REGIONAL,ENFERMERIA,13,327,3.98
Somos Perú,REGIONAL,ECONOMIA,12,327,3.67
Somos Perú,REGIONAL,OBSTETRICIA,10,327,3.06
Somos Perú,REGIONAL,MEDICINA,6,327,1.83
Somos Perú,REGIONAL,ODONTOLOGIA,6,327,1.83
Somos Perú,REGIONAL,AGROPECUARIA,5,327,1.53
Somos Perú,REGIONAL,PSICOLOGIA,5,327,1.53
Somos Perú,REGIONAL,MEDICO CIRUJANO,4,327,1.22
Somos Perú,REGIONAL,CIENCIAS DE LA COMUNICACION,3,327,0.92
Somos Perú,REGIONAL,TURISMO Y HOTELERIA,3,327,0.92
Somos Perú,REGIONAL,ARQUITECTURA,2,327,0.61
Somos Perú,REGIONAL,IDIOMAS,2,327,0.61
Somos Perú,REGIONAL,SOCIOLOGIA,2,327,0.61
Somos Perú,REGIONAL,BIOLOGIA,1,327,0.31
Somos Perú,REGIONAL,CIENCIAS FORESTALES Y AMBIENTALES,1,327,0.31
Somos Perú,REGIONAL,HISTORIA,1,327,0.31
Somos Perú,REGIONAL,INSTRUCTOR DEPORTIVO,1,327,0.31
Somos Perú,REGIONAL,LENGUA Y LITERATURA,1,327,0.31
Somos Perú,REGIONAL,MATEMATICA Y ESTADISTICA,1,327,0.31
Somos Perú,REGIONAL,MEDICO VETERINARIO,1,327,0.31
Somos Perú,REGIONAL,NUTRICION Y DIETETICA,1,327,0.31
Somos Perú,REGIONAL,OTROS - OFICIO TECNICO,1,327,0.31
SíCreo,GENERAL,INGENIERIA,17,170,10
SíCreo,GENERAL,DERECHO,11,170,6.47
SíCreo,GENERAL,EDUCACION,9,170,5.29
SíCreo,GENERAL,CONTABILIDAD,7,170,4.12
SíCreo,GENERAL,PSICOLOGIA,6,170,3.53
SíCreo,GENERAL,ADMINISTRACION,5,170,2.94
SíCreo,GENERAL,ENFERMERIA,5,170,2.94
SíCreo,GENERAL,ODONTOLOGIA,5,170,2.94
SíCreo,GENERAL,ECONOMIA,3,170,1.76
SíCreo,GENERAL,OBSTETRICIA,3,170,1.76
SíCreo,GENERAL,ANTROPOLOGIA,2,170,1.18
SíCreo,GENERAL,ARQUITECTURA,2,170,1.18
SíCreo,GENERAL,ARTE Y DISENO,2,170,1.18
SíCreo,GENERAL,CIENCIAS DE LA COMUNICACION,2,170,1.18
SíCreo,GENERAL,CIENCIAS POLITICAS,2,170,1.18
SíCreo,GENERAL,AGROPECUARIA,1,170,0.59
SíCreo,GENERAL,MEDICINA,1,170,0.59
SíCreo,GENERAL,MEDICO CIRUJANO,1,170,0.59
SíCreo,GENERAL,OTROS - OFICIO TECNICO,1,170,0.59
SíCreo,MUNICIPAL DISTRITAL,INGENIERIA,10,129,7.75
SíCreo,MUNICIPAL DISTRITAL,DERECHO,8,129,6.2
SíCreo,MUNICIPAL DISTRITAL,CONTABILIDAD,6,129,4.65
SíCreo,MUNICIPAL DISTRITAL,EDUCACION,5,129,3.88
SíCreo,MUNICIPAL DISTRITAL,ODONTOLOGIA,5,129,3.88
SíCreo,MUNICIPAL DISTRITAL,ENFERMERIA,4,129,3.1
SíCreo,MUNICIPAL DISTRITAL,ADMINISTRACION,3,129,2.33
SíCreo,MUNICIPAL DISTRITAL,OBSTETRICIA,3,129,2.33
SíCreo,MUNICIPAL DISTRITAL,PSICOLOGIA,3,129,2.33
SíCreo,MUNICIPAL DISTRITAL,ANTROPOLOGIA,2,129,1.55
SíCreo,MUNICIPAL DISTRITAL,ARTE Y DISENO,2,129,1.55
SíCreo,MUNICIPAL DISTRITAL,CIENCIAS DE LA COMUNICACION,2,129,1.55
SíCreo,MUNICIPAL DISTRITAL,CIENCIAS POLITICAS,2,129,1.55
SíCreo,MUNICIPAL DISTRITAL,AGROPECUARIA,1,129,0.78
SíCreo,MUNICIPAL DISTRITAL,ARQUITECTURA,1,129,0.78
SíCreo,MUNICIPAL PROVINCIAL,INGENIERIA,7,41,17.07
SíCreo,MUNICIPAL PROVINCIAL,EDUCACION,4,41,9.76
SíCreo,MUNICIPAL PROVINCIAL,DERECHO,3,41,7.32
SíCreo,MUNICIPAL PROVINCIAL,ECONOMIA,3,41,7.32
SíCreo,MUNICIPAL PROVINCIAL,PSICOLOGIA,3,41,7.32
SíCreo,MUNICIPAL PROVINCIAL,ADMINISTRACION,2,41,4.88
SíCreo,MUNICIPAL PROVINCIAL,ARQUITECTURA,1,41,2.44
SíCreo,MUNICIPAL PROVINCIAL,CONTABILIDAD,1,41,2.44
SíCreo,MUNICIPAL PROVINCIAL,ENFERMERIA,1,41,2.44
SíCreo,MUNICIPAL PROVINCIAL,MEDICINA,1,41,2.44
SíCreo,MUNICIPAL PROVINCIAL,MEDICO CIRUJANO,1,41,2.44
SíCreo,MUNICIPAL PROVINCIAL,OTROS - OFICIO TECNICO,1,41,2.44
Todo con el Pueblo,GENERAL,EDUCACION,29,374,7.75
Todo con el Pueblo,GENERAL,INGENIERIA,15,374,4.01
Todo con el Pueblo,GENERAL,ADMINISTRACION,7,374,1.87
Todo con el Pueblo,GENERAL,OBSTETRICIA,6,374,1.6
Todo con el Pueblo,GENERAL,DERECHO,5,374,1.34
Todo con el Pueblo,GENERAL,ECONOMIA,5,374,1.34
Todo con el Pueblo,GENERAL,ENFERMERIA,4,374,1.07
Todo con el Pueblo,GENERAL,MEDICO VETERINARIO,3,374,0.8
Todo con el Pueblo,GENERAL,TURISMO Y HOTELERIA,3,374,0.8
Todo con el Pueblo,GENERAL,CONTABILIDAD,2,374,0.53
Todo con el Pueblo,GENERAL,SOCIOLOGIA,2,374,0.53
Todo con el Pueblo,GENERAL,ARQUITECTURA,1,374,0.27
Todo con el Pueblo,GENERAL,ARTE Y DISENO,1,374,0.27
Todo con el Pueblo,GENERAL,LENGUA Y LITERATURA,1,374,0.27
Todo con el Pueblo,GENERAL,POLICIA O MILITAR,1,374,0.27
Todo con el Pueblo,MUNICIPAL DISTRITAL,EDUCACION,6,91,6.59
Todo con el Pueblo,MUNICIPAL DISTRITAL,ECONOMIA,5,91,5.49
Todo con el Pueblo,MUNICIPAL DISTRITAL,INGENIERIA,4,91,4.4
Todo con el Pueblo,MUNICIPAL DISTRITAL,OBSTETRICIA,3,91,3.3
Todo con el Pueblo,MUNICIPAL DISTRITAL,CONTABILIDAD,2,91,2.2
Todo con el Pueblo,MUNICIPAL PROVINCIAL,EDUCACION,17,144,11.81
Todo con el Pueblo,MUNICIPAL PROVINCIAL,INGENIERIA,10,144,6.94
Todo con el Pueblo,MUNICIPAL PROVINCIAL,ADMINISTRACION,4,144,2.78
Todo con el Pueblo,MUNICIPAL PROVINCIAL,DERECHO,4,144,2.78
Todo con el Pueblo,MUNICIPAL PROVINCIAL,ENFERMERIA,2,144,1.39
Todo con el Pueblo,MUNICIPAL PROVINCIAL,SOCIOLOGIA,2,144,1.39
Todo con el Pueblo,MUNICIPAL PROVINCIAL,TURISMO Y HOTELERIA,2,144,1.39
Todo con el Pueblo,MUNICIPAL PROVINCIAL,ARTE Y DISENO,1,144,0.69
Todo con el Pueblo,MUNICIPAL PROVINCIAL,LENGUA Y LITERATURA,1,144,0.69
Todo con el Pueblo,MUNICIPAL PROVINCIAL,MEDICO VETERINARIO,1,144,0.69
Todo con el Pueblo,MUNICIPAL PROVINCIAL,POLICIA O MILITAR,1,144,0.69
Todo con el Pueblo,REGIONAL,EDUCACION,6,139,4.32
Todo con el Pueblo,REGIONAL,ADMINISTRACION,3,139,2.16
Todo con el Pueblo,REGIONAL,OBSTETRICIA,3,139,2.16
Todo con el Pueblo,REGIONAL,ENFERMERIA,2,139,1.44
Todo con el Pueblo,REGIONAL,MEDICO VETERINARIO,2,139,1.44
Todo con el Pueblo,REGIONAL,ARQUITECTURA,1,139,0.72
Todo con el Pueblo,REGIONAL,DERECHO,1,139,0.72
Todo con el Pueblo,REGIONAL,INGENIERIA,1,139,0.72
Todo con el Pueblo,REGIONAL,TURISMO Y HOTELERIA,1,139,0.72
Un Camino Diferente,GENERAL,INGENIERIA,22,181,12.15
Un Camino Diferente,GENERAL,EDUCACION,13,181,7.18
Un Camino Diferente,GENERAL,DERECHO,10,181,5.52
Un Camino Diferente,GENERAL,ADMINISTRACION,6,181,3.31
Un Camino Diferente,GENERAL,CONTABILIDAD,5,181,2.76
Un Camino Diferente,GENERAL,CIENCIAS DE LA COMUNICACION,4,181,2.21
Un Camino Diferente,GENERAL,OBSTETRICIA,4,181,2.21
Un Camino Diferente,GENERAL,CIENCIAS POLITICAS,2,181,1.1
Un Camino Diferente,GENERAL,ODONTOLOGIA,2,181,1.1
Un Camino Diferente,GENERAL,TRABAJO SOCIAL,2,181,1.1
Un Camino Diferente,GENERAL,ARQUITECTURA,1,181,0.55
Un Camino Diferente,GENERAL,BIOLOGIA,1,181,0.55
Un Camino Diferente,GENERAL,COMPUTACION E INFORMATICA,1,181,0.55
Un Camino Diferente,GENERAL,ECONOMIA,1,181,0.55
Un Camino Diferente,GENERAL,ENFERMERIA,1,181,0.55
Un Camino Diferente,GENERAL,FARMACIA Y BIOQUIMICA,1,181,0.55
Un Camino Diferente,GENERAL,INSTRUCTOR DEPORTIVO,1,181,0.55
Un Camino Diferente,GENERAL,MATEMATICA Y ESTADISTICA,1,181,0.55
Un Camino Diferente,GENERAL,MEDICINA,1,181,0.55
Un Camino Diferente,GENERAL,MEDICO CIRUJANO,1,181,0.55
Un Camino Diferente,GENERAL,OTROS - OFICIO TECNICO,1,181,0.55
Un Camino Diferente,GENERAL,PSICOLOGIA,1,181,0.55
Un Camino Diferente,MUNICIPAL DISTRITAL,INGENIERIA,12,138,8.7
Un Camino Diferente,MUNICIPAL DISTRITAL,DERECHO,10,138,7.25
Un Camino Diferente,MUNICIPAL DISTRITAL,EDUCACION,9,138,6.52
Un Camino Diferente,MUNICIPAL DISTRITAL,CIENCIAS DE LA COMUNICACION,3,138,2.17
Un Camino Diferente,MUNICIPAL DISTRITAL,CONTABILIDAD,3,138,2.17
Un Camino Diferente,MUNICIPAL DISTRITAL,CIENCIAS POLITICAS,2,138,1.45
Un Camino Diferente,MUNICIPAL DISTRITAL,ODONTOLOGIA,2,138,1.45
Un Camino Diferente,MUNICIPAL DISTRITAL,ADMINISTRACION,1,138,0.72
Un Camino Diferente,MUNICIPAL DISTRITAL,BIOLOGIA,1,138,0.72
Un Camino Diferente,MUNICIPAL DISTRITAL,INSTRUCTOR DEPORTIVO,1,138,0.72
Un Camino Diferente,MUNICIPAL DISTRITAL,MEDICINA,1,138,0.72
Un Camino Diferente,MUNICIPAL DISTRITAL,MEDICO CIRUJANO,1,138,0.72
Un Camino Diferente,MUNICIPAL DISTRITAL,OBSTETRICIA,1,138,0.72
Un Camino Diferente,MUNICIPAL DISTRITAL,OTROS - OFICIO TECNICO,1,138,0.72
Un Camino Diferente,MUNICIPAL DISTRITAL,PSICOLOGIA,1,138,0.72
Un Camino Diferente,MUNICIPAL DISTRITAL,TRABAJO SOCIAL,1,138,0.72
Un Camino Diferente,MUNICIPAL PROVINCIAL,INGENIERIA,10,43,23.26
Un Camino Diferente,MUNICIPAL PROVINCIAL,ADMINISTRACION,5,43,11.63
Un Camino Diferente,MUNICIPAL PROVINCIAL,EDUCACION,4,43,9.3
Un Camino Diferente,MUNICIPAL PROVINCIAL,OBSTETRICIA,3,43,6.98
Un Camino Diferente,MUNICIPAL PROVINCIAL,CONTABILIDAD,2,43,4.65
Un Camino Diferente,MUNICIPAL PROVINCIAL,ARQUITECTURA,1,43,2.33
Un Camino Diferente,MUNICIPAL PROVINCIAL,CIENCIAS DE LA COMUNICACION,1,43,2.33
Un Camino Diferente,MUNICIPAL PROVINCIAL,COMPUTACION E INFORMATICA,1,43,2.33
Un Camino Diferente,MUNICIPAL PROVINCIAL,ECONOMIA,1,43,2.33
Un Camino Diferente,MUNICIPAL PROVINCIAL,ENFERMERIA,1,43,2.33
Un Camino Diferente,MUNICIPAL PROVINCIAL,FARMACIA Y BIOQUIMICA,1,43,2.33
Un Camino Diferente,MUNICIPAL PROVINCIAL,MATEMATICA Y ESTADISTICA,1,43,2.33
Un Camino Diferente,MUNICIPAL PROVINCIAL,TRABAJO SOCIAL,1,43,2.33
Unidad y Paz,GENERAL,DERECHO,5,121,4.13
Unidad y Paz,GENERAL,ADMINISTRACION,4,121,3.31
Unidad y Paz,GENERAL,INGENIERIA,4,121,3.31
Unidad y Paz,GENERAL,EDUCACION,2,121,1.65
Unidad y Paz,GENERAL,OTROS - OFICIO TECNICO,2,121,1.65
Unidad y Paz,GENERAL,ARQUITECTURA,1,121,0.83
Unidad y Paz,GENERAL,CIENCIAS DE LA COMUNICACION,1,121,0.83
Unidad y Paz,GENERAL,COMPUTACION E INFORMATICA,1,121,0.83
Unidad y Paz,GENERAL,CONTABILIDAD,1,121,0.83
Unidad y Paz,GENERAL,ECONOMIA,1,121,0.83
Unidad y Paz,GENERAL,POLICIA O MILITAR,1,121,0.83
Unidad y Paz,MUNICIPAL DISTRITAL,DERECHO,5,121,4.13
Unidad y Paz,MUNICIPAL DISTRITAL,ADMINISTRACION,4,121,3.31
Unidad y Paz,MUNICIPAL DISTRITAL,INGENIERIA,4,121,3.31
Unidad y Paz,MUNICIPAL DISTRITAL,EDUCACION,2,121,1.65
Unidad y Paz,MUNICIPAL DISTRITAL,OTROS - OFICIO TECNICO,2,121,1.65
Unidad y Paz,MUNICIPAL DISTRITAL,ARQUITECTURA,1,121,0.83
Unidad y Paz,MUNICIPAL DISTRITAL,CIENCIAS DE LA COMUNICACION,1,121,0.83
Unidad y Paz,MUNICIPAL DISTRITAL,COMPUTACION E INFORMATICA,1,121,0.83
Unidad y Paz,MUNICIPAL DISTRITAL,CONTABILIDAD,1,121,0.83
Unidad y Paz,MUNICIPAL DISTRITAL,ECONOMIA,1,121,0.83
Unidad y Paz,MUNICIPAL DISTRITAL,POLICIA O MILITAR,1,121,0.83
Unido Perú,GENERAL,INGENIERIA,12,316,3.8
Unido Perú,GENERAL,EDUCACION,8,316,2.53
Unido Perú,GENERAL,DERECHO,7,316,2.22
Unido Perú,GENERAL,ADMINISTRACION,6,316,1.9
Unido Perú,GENERAL,CONTABILIDAD,6,316,1.9
Unido Perú,GENERAL,ENFERMERIA,3,316,0.95
Unido Perú,GENERAL,ODONTOLOGIA,3,316,0.95
Unido Perú,GENERAL,MEDICO VETERINARIO,2,316,0.63
